Date,SiteID,Transect,CommonName,SpeciesName,SampleNumber,nValue,DDLat,DDLong,SpeciesSymbol,ESD_Designation,SoilType
5/3/2025,LUSLU_4,1,Arizona cottontop,Digitaria californica,19,62.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,1,Lehmann lovegrass,Eragrostis lehmanniana,20,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,1,tanglehead,Heteropogon contortus,20,37.5,31.79312,-110.87748,HECO10,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,1,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,1,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,1,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,2,85,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,3,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,3,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,3,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,4,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),4,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,4,62.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,4,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,5,37.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,5,37.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),5,15,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,5,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,6,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),6,15,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,6,37.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,7,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,7,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,8,37.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,8,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,bush muhly,Muhlenbergia porteri,8,2.5,31.79312,-110.87748,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,8,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,9,37.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,tanglehead,Heteropogon contortus,9,2.5,31.79312,-110.87748,HECO10,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,9,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,9,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,10,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,10,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,10,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),10,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,11,37.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,11,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),11,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,12,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,12,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),12,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,13,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,13,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,13,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,13,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),14,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,14,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,14,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,14,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,14,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,15,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,15,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,15,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),15,15,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),16,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,16,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,16,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,16,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),17,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Arizona cottontop,Digitaria californica,17,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,17,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,17,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,18,37.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,18,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),18,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),19,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,19,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,19,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,velvet mesquite,Prosopis velutina,20,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Lehmann lovegrass,Eragrostis lehmanniana,20,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,Annual forb(s),Annual forb(s),20,15,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,2,large-spike bristlegrass,Setaria macrostachya,20,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,1,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,1,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),1,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,1,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,2,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,2,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),2,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,2,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,3,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,3,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,3,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,4,62.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),4,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,4,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,4,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,4,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,5,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),5,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,5,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,5,37.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,6,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,6,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,6,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),6,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),7,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,7,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,7,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,bush muhly,Muhlenbergia porteri,8,37.5,31.79312,-110.87748,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,8,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,8,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),8,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,8,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,9,37.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,9,37.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),9,15,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,bush muhly,Muhlenbergia porteri,9,62.5,31.79312,-110.87748,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,10,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),10,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,10,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,11,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,11,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),11,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,11,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,12,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),12,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,12,62.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,13,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,13,37.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),13,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,13,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,14,37.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),14,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,14,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,14,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,14,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),15,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,15,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,15,15,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,15,37.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,15,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),16,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,16,37.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,16,15,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,16,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,17,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Arizona cottontop,Digitaria californica,17,2.5,31.79312,-110.87748,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),17,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,17,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,17,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,18,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,18,37.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,bush muhly,Muhlenbergia porteri,18,85,31.79312,-110.87748,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),18,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,19,62.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Lehmann lovegrass,Eragrostis lehmanniana,19,2.5,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,19,62.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,bush muhly,Muhlenbergia porteri,19,15,31.79312,-110.87748,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),19,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,Annual forb(s),Annual forb(s),20,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,large-spike bristlegrass,Setaria macrostachya,20,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,3,velvet mesquite,Prosopis velutina,20,15,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,4,velvet mesquite,Prosopis velutina,1,2.5,31.79312,-110.87748,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,4,Annual forb(s),Annual forb(s),1,2.5,31.79312,-110.87748,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,4,Lehmann lovegrass,Eragrostis lehmanniana,1,15,31.79312,-110.87748,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,4,large-spike bristlegrass,Setaria macrostachya,1,2.5,31.79312,-110.87748,SEMA5,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
5/3/2025,LUSLU_4,4,burroweed,Isocoma tenuisecta,2,37.5,31.79312,-110.87748,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
